loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status,name,pan_card,loan_returned,trustworthiness_score,education_enc,self_employed_enc,loan_status_enc
1047,2,Not Graduate,Yes,2500000.0,6900000.0,12,325,5800000.0,1600000.0,6400000.0,3600000.0,Rejected,Kavita Kapoor,TKOAO9415L,,50,0.0,1.0,0
1048,2,Graduate,No,3300000.0,11800000.0,4,393,5700000.0,3700000.0,6800000.0,2600000.0,Approved,Isha Kapoor,FRUMT7979T,,50,1.0,0.0,1
1049,3,Graduate,No,9800000.0,30300000.0,2,612,10700000.0,4600000.0,32100000.0,5600000.0,Approved,Nikhil Singh,IQGWT2761P,,50,1.0,0.0,1
1050,0,Graduate,Yes,1000000.0,3800000.0,8,553,2500000.0,1000000.0,2100000.0,1300000.0,Approved,Pooja Gupta,AJDPM2953D,,50,1.0,1.0,1
1051,0,Not Graduate,Yes,2500000.0,8800000.0,14,389,7300000.0,1400000.0,8500000.0,3600000.0,Rejected,Rohit Bansal,ERHND7776N,,50,0.0,1.0,0
1052,0,Graduate,No,1900000.0,6800000.0,4,782,100000.0,3400000.0,4900000.0,2400000.0,Approved,Pooja Sharma,NQAZE6092P,,50,1.0,0.0,1
1053,3,Graduate,No,3100000.0,8500000.0,12,493,8700000.0,5100000.0,12000000.0,2000000.0,Rejected,Rohit Verma,ATIHM8614F,,50,1.0,0.0,0
1054,5,Graduate,Yes,6000000.0,11900000.0,2,629,2500000.0,0.0,19200000.0,4200000.0,Approved,Isha Verma,VDUCQ6615N,,50,1.0,1.0,1
1055,5,Not Graduate,No,6500000.0,21600000.0,10,419,1600000.0,10900000.0,22300000.0,6600000.0,Rejected,Manish Malhotra,DLGRX0599F,,50,0.0,0.0,0
1056,2,Not Graduate,Yes,5900000.0,15800000.0,2,444,14300000.0,4300000.0,20300000.0,5500000.0,Rejected,Arjun Kapoor,NOOTI0569F,,50,0.0,1.0,0
1057,5,Not Graduate,Yes,6500000.0,15800000.0,16,301,9200000.0,9900000.0,17400000.0,7100000.0,Rejected,Shreya Kapoor,SHFMB5998X,,50,0.0,1.0,0
1058,0,Graduate,Yes,3800000.0,11200000.0,20,479,1100000.0,6400000.0,12000000.0,5400000.0,Rejected,Arjun Mehta,JSJKP5870B,,50,1.0,1.0,0
1059,3,Not Graduate,Yes,3000000.0,11400000.0,10,424,1800000.0,4200000.0,10900000.0,1500000.0,Rejected,Manish Kapoor,LAIFS2416I,,50,0.0,1.0,0
1060,0,Graduate,No,4300000.0,16900000.0,18,469,200000.0,5800000.0,12000000.0,6200000.0,Rejected,Ankit Agarwal,GZAYS3990Q,,50,1.0,0.0,0
1061,4,Not Graduate,Yes,3500000.0,8300000.0,2,897,7900000.0,5500000.0,12600000.0,1800000.0,Approved,Kavita Verma,AXECK9253F,,50,0.0,1.0,1
1062,3,Not Graduate,No,300000.0,500000.0,2,477,700000.0,200000.0,800000.0,400000.0,Rejected,Rohit Verma,XSJGJ1217O,,50,0.0,0.0,0
1063,3,Not Graduate,Yes,600000.0,1400000.0,16,509,600000.0,300000.0,2400000.0,900000.0,Rejected,Rohit Kapoor,KTFIF8318D,,50,0.0,1.0,0
1064,0,Graduate,Yes,800000.0,1700000.0,4,752,2300000.0,1100000.0,3200000.0,400000.0,Approved,Rakesh Kumar,SDFTS0180J,,50,1.0,1.0,1
1065,0,Not Graduate,Yes,5600000.0,19100000.0,14,875,16700000.0,4700000.0,15100000.0,7700000.0,Approved,Kavita Malhotra,BTOVD0017A,,50,0.0,1.0,1
1066,2,Not Graduate,Yes,1800000.0,3600000.0,4,343,3400000.0,1100000.0,6200000.0,1500000.0,Rejected,Vikas Malhotra,VCRDR1561N,,50,0.0,1.0,0
1067,0,Graduate,No,6800000.0,20800000.0,20,819,16500000.0,11900000.0,26700000.0,8000000.0,Approved,Manish Kapoor,EGVJL5915I,,50,1.0,0.0,1
1068,2,Graduate,Yes,4200000.0,16800000.0,2,433,3300000.0,0.0,14100000.0,3700000.0,Approved,Pooja Kumar,OYCAK3480Y,,50,1.0,1.0,1
1069,1,Not Graduate,Yes,200000.0,400000.0,6,768,300000.0,100000.0,600000.0,0.0,Approved,Vikas Agarwal,RBFIM8447E,,50,0.0,1.0,1
1070,2,Graduate,Yes,8500000.0,31800000.0,6,714,17000000.0,900000.0,26600000.0,5600000.0,Approved,Rohit Malhotra,FCWJK7715J,,50,1.0,1.0,1
1071,2,Not Graduate,Yes,2800000.0,10100000.0,16,531,2900000.0,2900000.0,7200000.0,4100000.0,Rejected,Amit Singh,WJEKL8944R,,50,0.0,1.0,0
1072,0,Graduate,Yes,3600000.0,8600000.0,6,529,3500000.0,3300000.0,11300000.0,5200000.0,Rejected,Anjali Gupta,ZZLHY0163I,,50,1.0,1.0,0
1073,1,Not Graduate,No,6200000.0,19500000.0,20,448,3300000.0,7100000.0,22400000.0,8000000.0,Rejected,Rohit Bansal,XCHZJ6893W,,50,0.0,0.0,0
1074,1,Graduate,No,2700000.0,10000000.0,2,584,6500000.0,2700000.0,7700000.0,3400000.0,Approved,Pooja Bansal,HYKIZ3372V,,50,1.0,0.0,1
1075,1,Graduate,No,6800000.0,22900000.0,4,501,3900000.0,9400000.0,17300000.0,4400000.0,Approved,Ankit Kumar,YPQVC2429P,,50,1.0,0.0,1
1076,2,Not Graduate,No,6300000.0,24500000.0,18,848,10200000.0,3500000.0,18200000.0,8200000.0,Approved,Rahul Sharma,YTLCY6411Y,,50,0.0,0.0,1
1077,4,Not Graduate,No,8800000.0,19100000.0,6,586,17600000.0,8800000.0,20600000.0,12400000.0,Approved,Nikhil Sharma,JESQL2604O,,50,0.0,0.0,1
1078,1,Graduate,No,5900000.0,13000000.0,2,386,16300000.0,5000000.0,12000000.0,3800000.0,Rejected,Shreya Kumar,ZLBGE8024Q,,50,1.0,0.0,0
1079,5,Not Graduate,Yes,9800000.0,37900000.0,18,301,6700000.0,4900000.0,34300000.0,6200000.0,Rejected,Pooja Malhotra,EFLXI9560A,,50,0.0,1.0,0
1080,2,Graduate,No,3300000.0,8300000.0,6,653,4700000.0,3100000.0,8300000.0,4600000.0,Approved,Neha Mehta,CQIZX5478E,,50,1.0,0.0,1
1081,4,Graduate,Yes,300000.0,500000.0,14,448,700000.0,100000.0,800000.0,100000.0,Rejected,Sneha Kumar,UEKAS7721M,,50,1.0,1.0,0
1082,1,Not Graduate,Yes,4800000.0,11600000.0,16,696,1400000.0,9400000.0,11800000.0,6500000.0,Approved,Suresh Kapoor,LTMJW9909H,,50,0.0,1.0,1
1083,1,Graduate,No,7500000.0,28300000.0,16,707,9700000.0,1100000.0,16300000.0,6700000.0,Approved,Neha Sharma,FDMUH8032H,,50,1.0,0.0,1
1084,2,Not Graduate,No,8600000.0,21700000.0,4,429,5500000.0,10800000.0,30900000.0,6000000.0,Rejected,Pooja Malhotra,AHERP9189V,,50,0.0,0.0,0
1085,4,Not Graduate,No,8900000.0,21100000.0,6,631,4200000.0,200000.0,25800000.0,6200000.0,Approved,Rakesh Sharma,BOOFI1541X,,50,0.0,0.0,1
1086,5,Not Graduate,Yes,9600000.0,29600000.0,4,446,22900000.0,3500000.0,36600000.0,13200000.0,Approved,Meera Malhotra,NZTVJ4508E,,50,0.0,1.0,1
1087,0,Graduate,Yes,7700000.0,18100000.0,18,705,6100000.0,5100000.0,23800000.0,6300000.0,Approved,Rahul Verma,XMIZZ5728U,,50,1.0,1.0,1
1088,3,Not Graduate,Yes,7000000.0,15200000.0,2,709,10300000.0,12500000.0,20700000.0,4000000.0,Approved,Meera Gupta,BTDHS8249O,,50,0.0,1.0,1
1089,4,Not Graduate,Yes,7800000.0,19500000.0,14,739,1900000.0,9000000.0,20400000.0,4400000.0,Approved,Isha Bansal,TRDJR7805G,,50,0.0,1.0,1
1090,3,Graduate,No,5100000.0,11000000.0,6,336,-100000.0,5800000.0,11600000.0,7500000.0,Rejected,Rakesh Agarwal,EAIDR3721V,,50,1.0,0.0,0
1091,4,Graduate,No,9400000.0,32600000.0,4,898,18200000.0,4000000.0,22000000.0,10200000.0,Approved,Riya Sharma,CLPHW5869T,,50,1.0,0.0,1
1092,4,Not Graduate,Yes,600000.0,2100000.0,6,558,1300000.0,1000000.0,2200000.0,300000.0,Approved,Isha Singh,WCTZR7031J,,50,0.0,1.0,1
1093,3,Graduate,No,5100000.0,13300000.0,4,589,11200000.0,2700000.0,20200000.0,6100000.0,Approved,Anjali Malhotra,EYDUP5155Q,,50,1.0,0.0,1
1094,2,Graduate,Yes,3800000.0,14400000.0,2,301,2300000.0,1400000.0,7600000.0,2400000.0,Rejected,Amit Singh,IZQUK1783F,,50,1.0,1.0,0
1095,2,Not Graduate,Yes,5300000.0,21200000.0,14,516,2200000.0,5000000.0,20900000.0,7700000.0,Rejected,Suresh Kumar,PVTKW3338S,,50,0.0,1.0,0
1096,5,Not Graduate,No,1100000.0,3600000.0,12,315,1300000.0,700000.0,3100000.0,1400000.0,Rejected,Isha Mehta,MACZO4707O,,50,0.0,0.0,0
1097,3,Not Graduate,No,6400000.0,14400000.0,10,546,10600000.0,10000000.0,21200000.0,5100000.0,Rejected,Riya Mehta,REVIA5513T,,50,0.0,0.0,0
1098,0,Not Graduate,Yes,5100000.0,14500000.0,14,559,11000000.0,1100000.0,12300000.0,6000000.0,Approved,Arjun Bansal,PDUFC6772U,,50,0.0,1.0,1
1099,3,Graduate,Yes,5300000.0,16900000.0,2,350,15800000.0,3100000.0,14300000.0,6800000.0,Approved,Amit Sharma,OZZWN4289K,,50,1.0,1.0,1
1100,1,Graduate,No,6700000.0,18700000.0,8,583,9300000.0,4100000.0,17100000.0,6900000.0,Approved,Vikas Malhotra,QXCSQ1048C,,50,1.0,0.0,1
1101,2,Not Graduate,No,4000000.0,9400000.0,8,874,4400000.0,3700000.0,10200000.0,4800000.0,Approved,Amit Verma,MCVFA1890J,,50,0.0,0.0,1
1102,2,Not Graduate,Yes,3900000.0,11600000.0,8,808,5800000.0,3100000.0,12900000.0,5000000.0,Approved,Isha Sharma,YHOLL4237M,,50,0.0,1.0,1
1103,1,Graduate,Yes,1600000.0,4900000.0,16,487,4300000.0,1100000.0,3900000.0,2000000.0,Rejected,Riya Singh,PZENZ9752O,,50,1.0,1.0,0
1104,3,Graduate,No,2700000.0,7800000.0,14,870,5400000.0,5300000.0,5700000.0,2100000.0,Approved,Rakesh Agarwal,NKZEX9823M,,50,1.0,0.0,1
1105,3,Graduate,No,1400000.0,3800000.0,8,840,1700000.0,200000.0,5300000.0,1500000.0,Approved,Meera Malhotra,TVUYM8024K,,50,1.0,0.0,1
1106,4,Not Graduate,Yes,8000000.0,19200000.0,18,682,2500000.0,8900000.0,19000000.0,5300000.0,Approved,Isha Verma,BVFIM1133O,,50,0.0,1.0,1
1107,3,Graduate,Yes,8200000.0,28900000.0,10,668,23800000.0,4500000.0,28700000.0,10900000.0,Approved,Ankit Kapoor,PDWUR6817C,,50,1.0,1.0,1
1108,5,Graduate,Yes,4800000.0,10300000.0,8,781,4800000.0,6800000.0,11100000.0,4300000.0,Approved,Suresh Singh,VXAJF6308M,,50,1.0,1.0,1
1109,4,Graduate,No,8100000.0,19000000.0,6,375,4100000.0,14500000.0,19100000.0,11900000.0,Rejected,Ankit Bansal,OKEFP7153A,,50,1.0,0.0,0
1110,4,Not Graduate,No,5900000.0,14900000.0,14,857,2600000.0,9500000.0,16000000.0,3500000.0,Approved,Rakesh Mehta,WAXQL0873I,,50,0.0,0.0,1
1111,5,Graduate,Yes,8100000.0,32100000.0,6,823,18200000.0,1800000.0,24100000.0,6500000.0,Approved,Arjun Kumar,CKJYI6110N,,50,1.0,1.0,1
1112,0,Graduate,No,1400000.0,5000000.0,8,686,1800000.0,1900000.0,3200000.0,1500000.0,Approved,Suresh Verma,GYUHY0355C,,50,1.0,0.0,1
1113,1,Graduate,No,1600000.0,6300000.0,2,721,3000000.0,600000.0,5200000.0,900000.0,Approved,Shreya Gupta,JBBBX8112E,,50,1.0,0.0,1
1114,4,Graduate,No,4600000.0,9400000.0,18,545,800000.0,2400000.0,11500000.0,6300000.0,Rejected,Amit Verma,BIKBD4003Y,,50,1.0,0.0,0
1115,1,Not Graduate,No,2900000.0,8900000.0,6,523,900000.0,5600000.0,9700000.0,1800000.0,Rejected,Anjali Kumar,FTUES3974N,,50,0.0,0.0,0
1116,2,Graduate,Yes,8600000.0,24900000.0,20,607,13600000.0,7600000.0,31800000.0,5400000.0,Approved,Amit Verma,THXIT0869W,,50,1.0,1.0,1
1117,4,Not Graduate,No,3800000.0,14900000.0,20,428,6500000.0,3500000.0,12200000.0,2500000.0,Rejected,Pooja Bansal,USKEB2901D,,50,0.0,0.0,0
1118,0,Not Graduate,No,8200000.0,20300000.0,4,666,13100000.0,10200000.0,25900000.0,7800000.0,Approved,Suresh Mehta,XCIID6318C,,50,0.0,0.0,1
1119,3,Graduate,No,3200000.0,10100000.0,20,704,3400000.0,4800000.0,9000000.0,3900000.0,Approved,Shreya Agarwal,EPYLU7991J,,50,1.0,0.0,1
1120,0,Not Graduate,Yes,8100000.0,23800000.0,10,794,5400000.0,15500000.0,20700000.0,8800000.0,Approved,Isha Malhotra,UWOFG4547F,,50,0.0,1.0,1
1121,1,Graduate,Yes,9800000.0,23300000.0,12,430,3200000.0,12600000.0,30500000.0,13900000.0,Rejected,Priya Singh,WZZBJ4463Z,,50,1.0,1.0,0
1122,0,Not Graduate,No,200000.0,500000.0,20,615,500000.0,200000.0,600000.0,200000.0,Approved,Meera Verma,AXBBT1409T,,50,0.0,0.0,1
1123,0,Not Graduate,No,6600000.0,14100000.0,20,360,6800000.0,5100000.0,25400000.0,7800000.0,Rejected,Riya Sharma,ISEHC3831O,,50,0.0,0.0,0
1124,0,Not Graduate,No,9100000.0,18300000.0,14,458,6100000.0,9200000.0,34100000.0,10000000.0,Rejected,Nikhil Singh,DTWNA8279A,,50,0.0,0.0,0
1125,2,Not Graduate,No,5500000.0,20400000.0,12,887,8800000.0,9400000.0,12300000.0,3300000.0,Approved,Rahul Gupta,FAVLR8858M,,50,0.0,0.0,1
1126,4,Not Graduate,No,7200000.0,27400000.0,8,735,14100000.0,14200000.0,19400000.0,9500000.0,Approved,Rahul Singh,MSPTA5580W,,50,0.0,0.0,1
1127,1,Not Graduate,No,2400000.0,5600000.0,16,379,3700000.0,600000.0,7200000.0,3400000.0,Rejected,Priya Sharma,XGYUS9499G,,50,0.0,0.0,0
1128,4,Graduate,No,9600000.0,25500000.0,20,544,4000000.0,11400000.0,23800000.0,11100000.0,Rejected,Amit Kapoor,EXJBW2258L,,50,1.0,0.0,0
1129,1,Graduate,Yes,5800000.0,16700000.0,12,721,1100000.0,9700000.0,17200000.0,7500000.0,Approved,Pooja Malhotra,RQVQO7765A,,50,1.0,1.0,1
1130,4,Not Graduate,No,2300000.0,6000000.0,8,676,6000000.0,400000.0,4800000.0,2200000.0,Approved,Rahul Gupta,TGSLN9330G,,50,0.0,0.0,1
1131,1,Not Graduate,No,300000.0,1200000.0,4,342,800000.0,100000.0,1100000.0,200000.0,Approved,Pooja Agarwal,EHHMV7304N,,50,0.0,0.0,1
1132,0,Not Graduate,No,9900000.0,27000000.0,16,566,3500000.0,17300000.0,36900000.0,11500000.0,Approved,Sneha Kapoor,XHEAU2360A,,50,0.0,0.0,1
1133,2,Not Graduate,No,3500000.0,14000000.0,2,355,8700000.0,1600000.0,11800000.0,2900000.0,Approved,Rahul Gupta,BIUTL1328D,,50,0.0,0.0,1
1134,2,Graduate,No,4800000.0,18500000.0,20,605,5700000.0,5500000.0,14700000.0,5800000.0,Approved,Arjun Malhotra,ZWVET5909U,,50,1.0,0.0,1
1135,2,Not Graduate,No,1600000.0,5200000.0,16,525,300000.0,2900000.0,5600000.0,1600000.0,Rejected,Priya Verma,RHOQT6390B,,50,0.0,0.0,0
1136,5,Graduate,Yes,800000.0,2500000.0,12,403,500000.0,0.0,3200000.0,800000.0,Rejected,Isha Mehta,FZNLI0158P,,50,1.0,1.0,0
1137,1,Graduate,Yes,9000000.0,33500000.0,18,727,18800000.0,10500000.0,28100000.0,5300000.0,Approved,Meera Sharma,CNGCT0561Q,,50,1.0,1.0,1
1138,1,Graduate,No,8300000.0,28900000.0,12,529,18300000.0,3900000.0,32500000.0,5800000.0,Rejected,Vikas Bansal,YDKRN7462M,,50,1.0,0.0,0
1139,4,Graduate,No,2800000.0,6100000.0,18,415,2200000.0,4200000.0,8400000.0,2000000.0,Rejected,Rahul Verma,GOWWM0162L,,50,1.0,0.0,0
1140,1,Graduate,Yes,6400000.0,17300000.0,10,879,10000000.0,1100000.0,15400000.0,8200000.0,Approved,Isha Kumar,CKJFI4730F,,50,1.0,1.0,1
1141,2,Not Graduate,Yes,6000000.0,12600000.0,16,649,4800000.0,5300000.0,23900000.0,5100000.0,Approved,Sneha Verma,CTUNX1709M,,50,0.0,1.0,1
1142,0,Graduate,No,2900000.0,9800000.0,16,395,5400000.0,4300000.0,8600000.0,2400000.0,Rejected,Riya Bansal,AIGST2609Y,,50,1.0,0.0,0
1143,0,Graduate,No,6500000.0,24100000.0,20,488,3300000.0,6000000.0,22900000.0,9700000.0,Rejected,Arjun Kapoor,KLSXF5925Y,,50,1.0,0.0,0
1144,1,Graduate,Yes,200000.0,400000.0,8,569,200000.0,200000.0,700000.0,300000.0,Approved,Rahul Gupta,BWMQO3296U,,50,1.0,1.0,1
1145,1,Not Graduate,No,8400000.0,24600000.0,14,817,1800000.0,13100000.0,31300000.0,8200000.0,Approved,Suresh Kumar,LFNUK1594J,,50,0.0,0.0,1
1146,1,Graduate,Yes,6100000.0,17800000.0,20,706,16000000.0,10900000.0,16900000.0,4300000.0,Approved,Rakesh Verma,KDODN3558H,,50,1.0,1.0,1
1147,2,Graduate,Yes,8000000.0,31200000.0,8,553,6800000.0,3500000.0,21000000.0,10300000.0,Approved,Neha Kapoor,INPFQ0245H,,50,1.0,1.0,1
1148,5,Not Graduate,Yes,900000.0,1800000.0,14,464,2300000.0,300000.0,1800000.0,700000.0,Rejected,Amit Mehta,SFXQB3490P,,50,0.0,1.0,0
1149,2,Graduate,No,7300000.0,20000000.0,6,729,13100000.0,10700000.0,17900000.0,9100000.0,Approved,Manish Gupta,HUGKJ6430K,,50,1.0,0.0,1
1150,4,Not Graduate,Yes,3700000.0,7400000.0,12,363,4800000.0,6800000.0,10500000.0,4400000.0,Rejected,Pooja Kapoor,QPEYC4742Z,,50,0.0,1.0,0
1151,2,Graduate,No,5200000.0,17200000.0,12,565,3500000.0,1300000.0,20000000.0,6300000.0,Approved,Suresh Verma,SJTPZ0251P,,50,1.0,0.0,1
1152,1,Graduate,No,7200000.0,21000000.0,14,421,3500000.0,11600000.0,21800000.0,4600000.0,Rejected,Sneha Singh,QUGHA0845Z,,50,1.0,0.0,0
1153,0,Not Graduate,Yes,9400000.0,34200000.0,10,512,13100000.0,15600000.0,32600000.0,6300000.0,Rejected,Kavita Gupta,OJVZH1712O,,50,0.0,1.0,0
1154,3,Not Graduate,Yes,3400000.0,12400000.0,2,730,2500000.0,3900000.0,12200000.0,4600000.0,Approved,Nikhil Kumar,RTIMV6024M,,50,0.0,1.0,1
1155,0,Graduate,No,600000.0,2300000.0,8,627,1800000.0,500000.0,2200000.0,300000.0,Approved,Pooja Gupta,JTMTW4265W,,50,1.0,0.0,1
1156,0,Not Graduate,Yes,3300000.0,10000000.0,16,434,3000000.0,4100000.0,12900000.0,4100000.0,Rejected,Arjun Kumar,IUUQR7749S,,50,0.0,1.0,0
1157,2,Graduate,Yes,5900000.0,14300000.0,2,410,11900000.0,4400000.0,16900000.0,4100000.0,Rejected,Vikas Gupta,QIOXN9471J,,50,1.0,1.0,0
1158,3,Not Graduate,No,1300000.0,3600000.0,16,624,2400000.0,2300000.0,3300000.0,1900000.0,Approved,Suresh Agarwal,YQGDB2867B,,50,0.0,0.0,1
1159,4,Graduate,Yes,5700000.0,16900000.0,4,656,13000000.0,7400000.0,22000000.0,8400000.0,Approved,Sneha Agarwal,XOISO5951Y,,50,1.0,1.0,1
1160,2,Not Graduate,No,7700000.0,27300000.0,16,758,7300000.0,4600000.0,24800000.0,9100000.0,Approved,Amit Sharma,MWDTM8321G,,50,0.0,0.0,1
1161,4,Not Graduate,Yes,7000000.0,23500000.0,18,336,15000000.0,9500000.0,19700000.0,7800000.0,Rejected,Amit Verma,GNNHU6263D,,50,0.0,1.0,0
1162,5,Graduate,No,8100000.0,21900000.0,18,378,5200000.0,3400000.0,16200000.0,9600000.0,Rejected,Vikas Gupta,AXOYU1439W,,50,1.0,0.0,0
1163,1,Graduate,Yes,1900000.0,4200000.0,4,620,4700000.0,2800000.0,7500000.0,900000.0,Approved,Rakesh Verma,NQNQJ5727Q,,50,1.0,1.0,1
1164,2,Graduate,No,4500000.0,9100000.0,18,593,-100000.0,600000.0,12400000.0,2500000.0,Approved,Rakesh Malhotra,QOETP6896H,,50,1.0,0.0,1
1165,0,Not Graduate,Yes,9600000.0,34000000.0,12,710,23800000.0,10300000.0,38100000.0,7800000.0,Approved,Isha Mehta,DZDFH5005K,,50,0.0,1.0,1
1166,1,Not Graduate,Yes,5400000.0,20700000.0,8,753,1900000.0,800000.0,19000000.0,3600000.0,Approved,Rohit Bansal,PDVKX1593F,,50,0.0,1.0,1
1167,1,Not Graduate,Yes,7800000.0,27200000.0,16,454,16100000.0,3400000.0,17100000.0,11400000.0,Rejected,Shreya Agarwal,YRDJQ2044I,,50,0.0,1.0,0
1168,1,Graduate,Yes,8200000.0,19100000.0,8,619,17200000.0,12200000.0,31500000.0,6600000.0,Approved,Isha Kumar,SQHST1500A,,50,1.0,1.0,1
1169,2,Graduate,No,8900000.0,28500000.0,6,367,22200000.0,16600000.0,21500000.0,9300000.0,Rejected,Arjun Malhotra,BNVBP4490D,,50,1.0,0.0,0
1170,1,Graduate,No,1400000.0,3100000.0,20,384,200000.0,1200000.0,4200000.0,1800000.0,Rejected,Amit Mehta,IEHJM0849S,,50,1.0,0.0,0
1171,2,Graduate,No,1700000.0,5900000.0,16,610,3100000.0,300000.0,3700000.0,1300000.0,Approved,Anjali Gupta,MESHP0411Z,,50,1.0,0.0,1
1172,0,Graduate,No,5300000.0,19500000.0,12,802,9800000.0,3300000.0,15200000.0,3200000.0,Approved,Rakesh Verma,ERFXU0243L,,50,1.0,0.0,1
1173,3,Graduate,No,6500000.0,25200000.0,10,858,15400000.0,10900000.0,14000000.0,8100000.0,Approved,Manish Mehta,UUCKZ9375H,,50,1.0,0.0,1
1174,2,Graduate,No,5900000.0,14000000.0,8,599,4700000.0,9500000.0,17800000.0,6700000.0,Approved,Priya Malhotra,QYBIM8566E,,50,1.0,0.0,1
1175,4,Graduate,Yes,9800000.0,27000000.0,2,395,18700000.0,3000000.0,23000000.0,9700000.0,Rejected,Priya Sharma,VYZJQ2710I,,50,1.0,1.0,0
1176,3,Graduate,Yes,7700000.0,16200000.0,6,380,11500000.0,15100000.0,22500000.0,6400000.0,Rejected,Suresh Bansal,XAILJ9890F,,50,1.0,1.0,0
1177,1,Graduate,No,7900000.0,27100000.0,10,803,20000000.0,9800000.0,22200000.0,6600000.0,Approved,Rohit Bansal,FMMQZ3999Q,,50,1.0,0.0,1
1178,4,Graduate,No,3500000.0,8900000.0,20,809,7100000.0,1500000.0,13700000.0,3200000.0,Approved,Shreya Bansal,CUGEK3271X,,50,1.0,0.0,1
1179,4,Not Graduate,No,2400000.0,6600000.0,2,722,6100000.0,3300000.0,5600000.0,3000000.0,Approved,Ankit Kumar,XNALT1311A,,50,0.0,0.0,1
1180,5,Graduate,No,9900000.0,35700000.0,10,392,7900000.0,4300000.0,39200000.0,13000000.0,Rejected,Amit Agarwal,NRTGV3226N,,50,1.0,0.0,0
1181,0,Graduate,No,3900000.0,14500000.0,8,545,5900000.0,3000000.0,10300000.0,3400000.0,Rejected,Amit Kapoor,SMLRQ7950M,,50,1.0,0.0,0
1182,2,Not Graduate,Yes,7300000.0,28500000.0,10,799,21500000.0,3100000.0,15800000.0,4300000.0,Approved,Amit Sharma,VVKSH2800W,,50,0.0,1.0,1
1183,0,Graduate,Yes,6400000.0,21900000.0,12,727,15400000.0,10100000.0,24000000.0,5300000.0,Approved,Sneha Agarwal,XDOOH2691T,,50,1.0,1.0,1
1184,4,Graduate,No,7100000.0,19800000.0,18,530,7100000.0,3400000.0,20900000.0,7100000.0,Rejected,Ankit Verma,DPLMT2927G,,50,1.0,0.0,0
1185,2,Not Graduate,No,8800000.0,19000000.0,14,637,13700000.0,13900000.0,27100000.0,6100000.0,Approved,Manish Bansal,EYTTW3713T,,50,0.0,0.0,1
1186,5,Graduate,No,7400000.0,21000000.0,4,561,21300000.0,3800000.0,26400000.0,3900000.0,Approved,Sneha Agarwal,YCPIB7420C,,50,1.0,0.0,1
1187,2,Not Graduate,No,4400000.0,12000000.0,20,421,9300000.0,2700000.0,15700000.0,3400000.0,Rejected,Manish Singh,SPYMD0132Q,,50,0.0,0.0,0
1188,3,Graduate,Yes,8600000.0,30300000.0,14,459,12000000.0,4100000.0,23800000.0,9100000.0,Rejected,Vikas Singh,RDXEC6089R,,50,1.0,1.0,0
1189,3,Not Graduate,No,6900000.0,26000000.0,14,828,14800000.0,4200000.0,18500000.0,3600000.0,Approved,Anjali Kapoor,QAIZC2779C,,50,0.0,0.0,1
1190,4,Graduate,No,9600000.0,27500000.0,20,679,23400000.0,7500000.0,37800000.0,6300000.0,Approved,Meera Kumar,PAZUK6478Y,,50,1.0,0.0,1
1191,2,Graduate,Yes,8100000.0,25700000.0,8,455,22300000.0,11500000.0,19800000.0,9500000.0,Rejected,Meera Mehta,COPAJ4171J,,50,1.0,1.0,0
1192,0,Not Graduate,No,2600000.0,9400000.0,18,879,2800000.0,1400000.0,5100000.0,2300000.0,Approved,Pooja Bansal,EPDPU0919Y,,50,0.0,0.0,1
1193,3,Graduate,Yes,9300000.0,26100000.0,14,636,4700000.0,16100000.0,34500000.0,11600000.0,Approved,Neha Sharma,FZREI3425Y,,50,1.0,1.0,1
1194,2,Not Graduate,Yes,2100000.0,5600000.0,16,426,400000.0,300000.0,7100000.0,1200000.0,Rejected,Amit Agarwal,OXBTP1065A,,50,0.0,1.0,0
1195,4,Not Graduate,Yes,9000000.0,21500000.0,14,508,16600000.0,17300000.0,24300000.0,13100000.0,Rejected,Manish Malhotra,BWEXS9847B,,50,0.0,1.0,0
1196,3,Not Graduate,Yes,7000000.0,19200000.0,4,768,8600000.0,13700000.0,19200000.0,7700000.0,Approved,Sneha Bansal,JBQTT8798G,,50,0.0,1.0,1
1197,3,Not Graduate,No,2200000.0,6400000.0,20,667,6300000.0,3900000.0,8300000.0,2900000.0,Approved,Ankit Verma,MKQJW2104F,,50,0.0,0.0,1
1198,5,Graduate,Yes,7500000.0,28200000.0,2,440,8200000.0,5800000.0,24400000.0,6000000.0,Approved,Rakesh Sharma,FPTLZ7271X,,50,1.0,1.0,1
1199,1,Graduate,Yes,8300000.0,16800000.0,2,366,22000000.0,6600000.0,27300000.0,4500000.0,Rejected,Priya Malhotra,EJJYL0254L,,50,1.0,1.0,0
1200,2,Not Graduate,No,300000.0,600000.0,2,383,600000.0,300000.0,1100000.0,400000.0,Rejected,Amit Verma,HLCNZ8722B,,50,0.0,0.0,0
1201,0,Not Graduate,Yes,300000.0,800000.0,4,603,800000.0,200000.0,600000.0,200000.0,Approved,Manish Sharma,MZVJA7711C,,50,0.0,1.0,1
1202,3,Graduate,No,3900000.0,14900000.0,4,728,4700000.0,4000000.0,14900000.0,5500000.0,Approved,Riya Gupta,TKITP2068D,,50,1.0,0.0,1
